,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
409,Hansen und die Sache mit dem Pinguin,08.12.2024,08.12.2024,11:00,12:00,Niederdeutsche Bühne,Kiel,https://kiel-sailing-city.de/e/hansen-und-die-sache-mit-dem-pinguin/o-2288ecdb-7859-4c82-89ab-9190bac141b4,"['Kinderprogramm', 'Kultur', 'Theater']",no music
410,Mogens Gissel (1942 - 2022) - Mit den Augen verstanden,08.12.2024,08.12.2024,11:00,17:00,Künstlermuseum Heikendorf,Kiel,https://kiel-sailing-city.de/e/mogens-gissel-1942-2022-mit-den-augen-verstanden/o-4cea1f09-a7d8-4585-9ac2-5e972c00f976,"['Ausstellung', 'Kultur']",no music
411,"Riesenrad am Bahnhof ""La Noria""",08.12.2024,08.12.2024,11:00,21:00,Kiel Hauptbahnhof,Kiel,https://kiel-sailing-city.de/e/riesenrad-am-bahnhof-la-noria/o-5dfe4be5-1aa6-405d-b99a-b7dc139f430f,"['Kultur', 'Sport/Freizeit']",no music
412,Prima Kunst: Schirin Rafii - Kalte Füße,08.12.2024,08.12.2024,11:00,17:00,Stadtgalerie Kiel,Kiel,https://kiel-sailing-city.de/e/prima-kunst-schirin-rafii-kalte-fuesse/o-64039b0d-a6c1-44c7-b31f-88a0afa1aad0,"['Ausstellung', 'Kultur']",no music
413,Kunstraum Sconeberg mit ganzjährigem Ausstellungsangebot,08.12.2024,08.12.2024,11:00,18:00,Kunstraum Sconeberg,Kiel,https://kiel-sailing-city.de/e/kunstraum-sconeberg-mit-ganzjaehrigem-ausstellungsangebot/o-8843a9f4-2848-4f20-8c0e-2f19654d21ec,"['Ausstellung', 'Kultur']",no music
414,Weihnachtsmarkt - Holstenplatz,08.12.2024,08.12.2024,11:00,20:00,Holstenplatz,Kiel,https://kiel-sailing-city.de/e/kieler-weihnachtsmaerkte-holstenplatz/o-c1ae162e-c063-4c93-afa7-113aac75184c,"['Gastronomie', 'Kinderprogramm', 'Regionale Spezialitäten', 'Kultur', 'Märkte']",no music
415,Weihnachtsmarkt - Asmus-Bremer-Platz,08.12.2024,08.12.2024,11:00,20:00,Asmus-Bremer-Platz,Kiel,https://kiel-sailing-city.de/e/kieler-weihnachtsmaerkte-asmus-bremer-platz/o-c5514bdb-2e3e-47fb-b28c-2ab77bd04fb5,"['Gastronomie', 'Kinderprogramm', 'Regionale Spezialitäten', 'Kultur', 'Märkte']",no music
416,"Ein Funke im System. Revision, Perturbation, Selbstdekonstruktion",08.12.2024,08.12.2024,11:00,17:00,Stadtgalerie Kiel,Kiel,https://kiel-sailing-city.de/e/ein-funke-im-system-revision-perturbation-selbstdekonstruktion/o-d218b84c-cc28-4b9a-87a0-55252f24ef5a,"['Ausstellung', 'Kultur']",no music
417,Möltenorter Hafen-Wiehnacht (Möltenorter Advent),08.12.2024,08.12.2024,11:00,18:00,Tourist-Information Heikendorf,Kiel,https://kiel-sailing-city.de/e/moeltenorter-advent/o-e8f502c0-cddb-4d1a-9073-d304865cd3e2,"['Gastronomie', 'Märkte', 'Kultur']",no music
418,Weihnachtsmarkt Rathausplatz,08.12.2024,08.12.2024,11:00,21:00,Rathausplatz,Kiel,https://kiel-sailing-city.de/e/kieler-weihnachtsmaerkte-rathausplatz/o-efc021b0-6b0e-4cd0-b351-4c04e2ccc099,"['Gastronomie', 'Kinderprogramm', 'Regionale Spezialitäten', 'Kultur', 'Märkte']",no music
419,Sonntagsführung durch den Flandernbunker,08.12.2024,08.12.2024,11:30,13:00,Flandernbunker,Kiel,https://kiel-sailing-city.de/e/flandernbunker-nationalsozialismus-und-zweiter-weltkrieg-themenfuehrung/o-0741b848-053a-4a3a-aab2-8ba89c4e3a25,"['Führung/Besichtigung', 'Kultur', 'Kultursommer']",no music
420,"Sonntagsführung zur Ausstellung ""Kaufrausch, Konsum und Warenwelten der 1980er Jahre""",08.12.2024,08.12.2024,11:30,12:30,Stadtmuseum Warleberger Hof,Kiel,https://kiel-sailing-city.de/e/sonntagsfuehrung-zur-ausstellung-kaufrausch-konsum-und-warenwelten-der-1980er-jahre/o-51468bd7-0595-4c50-9c7c-b51ea71ca837,"['Führung/Besichtigung', 'Kultursommer', 'Kultur']",no music
421,Weihnachtsmarkt Bernhard-Minetti-Platz / Holtenauer Straße,08.12.2024,08.12.2024,12:00,20:00,Bernhard-Minetti-Platz,Kiel,https://kiel-sailing-city.de/e/kieler-weihnachtsmaerkte-holtenauer-strasse/o-9333bb5d-831d-4bd0-999b-32139176511e,"['Märkte', 'Kultur', 'Gastronomie', 'Kinderprogramm']",no music
422,Wintermarkt Bootshafen,08.12.2024,08.12.2024,12:00,22:00,Bootshafen,Kiel,https://kiel-sailing-city.de/e/kieler-weihnachtsmaerkte-bootshafen/o-9691b211-f803-4899-ace8-a00f4a4e1b01,"['Gastronomie', 'Regionale Spezialitäten', 'Kultur', 'Märkte', 'Nachtleben']",music
423,Mitspieltheater in der TraumGmbH,08.12.2024,08.12.2024,12:00,13:00,Traum GmbH,Kiel,https://kiel-sailing-city.de/e/mitspieltheater-in-der-traumgmbh/o-da54ddf6-8375-4c5d-9abf-df8b7e4aa830,"['Kinderprogramm', 'Kultur', 'Kultursommer', 'Theater']",no music
424,Nikolausmarkt am Leuchtturmplatz,08.12.2024,08.12.2024,13:00,19:30,Wochenmarkt Friedrichsort Leuchttumplatz,Kiel,https://kiel-sailing-city.de/e/nikolausmarkt-am-leuchtturmplatz/o-084aa622-33dc-4566-8a1e-d6f7f61f74e1,"['Märkte', 'Kultur']",no music
