,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
75,Giora Feidman - Revolution of Love - Giora Feidman Trio,2024-12-16,2024-12-16,20:00, ,Sachsenwald Forum Reinbek,Reinbek,https://veranstaltungen.meinestadt.de/reinbek/event-detail/40351535/150908459,konzerte,True
76,Ensemble Resonanz,2024-12-16,2024-12-16,20:00, ,Laeiszhalle (Großer Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40351212/150907152,konzerte,True
77,nand,2024-12-16,2024-12-16,20:00, ,Molotow,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40343177/150876162,konzerte,True
78,J. Bernardt,2024-12-16,2024-12-16,20:30, ,Knust,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40350512/150903823,konzerte,True
79,PAPA TOM’S LAMENTATION JAZZBAND,2024-12-16,2024-12-16,20:30, ,Cotton Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40346745/150886896,konzerte,True
80,J. Bernardt,2024-12-16,2024-12-16,20:30, ,KNUST,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36667259/119950512,konzerte,True
81,Klangstrolche Weihnachtssingerei,2024-12-17,2024-12-17,09:00, ,Kultur Palast Harburg (im Niels-Stensen-Gymnasium),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40479013/151282202,konzerte,True
82,Mahler spielt Mahler: Präsentation des selbstspielenden Steinway-Welte-Klaviers,2024-12-17,2024-12-17,16:00, ,KomponistenQuartier Hamburg,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40349386/150898612,konzerte,True
83,Adventsliedersingen mit dem Posaunenchor,2024-12-17,2024-12-17,19:00, ,Melanchthon-Kirchengemeinde Hamburg-Groß Flottbek (Gemeindehaus),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40428096/151125982,konzerte,True
84,NAND,2024-12-17,2024-12-17,19:00, ,Molotow,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40355653/150922466,konzerte,True
85,Michy Reincke,2024-12-17,2024-12-17,19:30, ,Schmidts TIVOLI,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40351389/150907912,konzerte,True
86,Liebe Alte Weihnachtslieder,2024-12-17,2024-12-17,19:30, ,Hauptkirche St. Petri,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40349710/150900335,konzerte,True
87,Franglish - Prime Germany Tour 2024,2024-12-17,2024-12-17,20:00, ,Grosse Freiheit 36,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40122546/150298925,konzerte,True
88,Razz - Tour,2024-12-17,2024-12-17,20:00, ,Bahnhof Pauli,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40351589/150908599,konzerte,True
89,Tom Gaebel & His Orchestra,2024-12-17,2024-12-17,20:00, ,Laeiszhalle (Großer Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40352379/150911866,konzerte,True
