,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
88,Papa Roach,2025-01-25,2025-01-25,20:00, ,"Hamburg, Sporthalle Hamburg",Hamburg,https://www.livegigs.de/konzert/papa-roach/hamburg-sporthalle-hamburg/2025-01-25,Konzert - Punkrock/Hardcore,True
89,Origami Angel,2025-01-26,2025-01-26,20:00, ,"Hamburg, Hafenklang",Hamburg,https://www.livegigs.de/konzert/origami-angel/hamburg-hafenklang/2025-01-26,Konzert,True
90,"Pierre Omer's Swing Revue, Henri Parker and the Lowered Lids",2025-01-26,2025-01-26,16:00, ,"Hamburg, MS Stubnitz",Hamburg,https://www.livegigs.de/konzert/pierre-omers-swing-revue-henri-parker-and-the-lowered-lids/hamburg-ms-stubnitz/2025-01-26,Konzert,True
91,Tommy Emmanuel,2025-01-30,2025-01-30,20:00, ,"Hamburg, Fabrik",Hamburg,https://www.livegigs.de/konzert/tommy-emmanuel/hamburg-fabrik/2025-01-30,Konzert - Pop,True
92,Götz Widmann,2025-01-31,2025-01-31,20:00, ,"Kiel, Die Pumpe e.V.",Kiel,https://www.livegigs.de/konzert/goetz-widmann/kiel-die-pumpe-ev/2025-01-31,Konzert - World Music,True
93,Tiere Streicheln Menschen,2025-01-31,2025-01-31,20:00, ,"Hamburg, Centralkomitee",Hamburg,https://www.livegigs.de/lesung/tiere-streicheln-menschen/hamburg-centralkomitee/2025-01-31,Lesung - Pop,True
94,Götz Widmann,2025-02-01,2025-02-01,20:00, ,"Hamburg, Markthalle",Hamburg,https://www.livegigs.de/konzert/goetz-widmann/hamburg-markthalle/2025-02-01,Konzert - World Music,True
95,Hiss,2025-02-01,2025-02-01,20:00, ,"Hamburg, Knust",Hamburg,https://www.livegigs.de/konzert/hiss/hamburg-knust/2025-02-01,Konzert - Country/Blues,True
96,Kettcar,2025-02-01,2025-02-01,20:00, ,"Hamburg, Georg Elser Halle",Hamburg,https://www.livegigs.de/konzert/kettcar/hamburg-georg-elser-halle/2025-02-01,Konzert - Rock,True
97,Heinz Strunk,2025-02-02,2025-02-02,19:00, ,"Kiel, Schauspielhaus",Kiel,https://www.livegigs.de/lesung/heinz-strunk/kiel-schauspielhaus/2025-02-02,Lesung,True
98,Destroy Boys,2025-02-03,2025-02-03,21:00, ,"Hamburg, Knust",Hamburg,https://www.livegigs.de/konzert/destroy-boys/hamburg-knust/2025-02-03,Konzert - Indie/Alternative,True
99,Baits,2025-02-05,2025-02-05,, ,"Hamburg, MS Stubnitz",Hamburg,https://www.livegigs.de/konzert/baits/hamburg-ms-stubnitz/2025-02-05,Konzert - Rock,True
